user_id	level
22066415	2
76262555	2
104407331	2
38271276	2
539320074	2
344965778	2
16472373	2
127938125	2
212345605	2
122422499	2
17294281	2
124863754	2
30698782	2
393985837	2
34732573	2
63258578	2
16413061	2
96099071	2
18191927	2
59177887	2
16595710	2
17592800	2
18584203	2
161895582	2
307790376	2
206365576	2
271744215	2
59545602	2
360744196	2
281643298	2
119156670	2
345574970	2
16187637	2
42126151	2
14823360	2
71607781	2
67316585	2
32548289	2
549593180	2
110812501	2
480545180	2
73099646	2
482108390	2
341724837	2
60103843	2
99986140	2
380543411	2
222482590	2
24806952	2
126963329	2
20182606	2
250651133	2
467621525	2
89806540	2
486814407	2
593269122	2
6830032	2
155322533	2
160456322	2
15192571	2
205789121	2
157099615	2
168234831	2
597464957	2
194187284	2
21678365	2
24825795	2
92055947	2
291847009	2
46094008	2
323890676	2
18911571	2
116578045	2
17902106	2
443826589	2
313477477	2
14214784	2
53229337	2
37446680	2
242361601	2
9486202	2
576235947	2
136068230	2
268691785	2
265622925	2
429353603	2
175060885	2
39285649	2
38381682	2
327980891	2
135431056	2
93665277	2
88171316	2
525690014	2
88527423	2
48511829	2
295393566	2
290233244	2
38227761	2
60426701	2
85389632	2
27145088	2
80630627	2
13237492	2
400485144	2
315531327	2
311139327	2
107814270	2
18124076	2
43709609	2
24695787	2
16865961	2
290221018	2
31342099	2
95729790	2
20258109	2
16628216	2
22939549	2
19916238	2
113762888	2
140672475	2
147883748	2
95962835	2
255569541	2
16973700	2
524012917	2
191874020	2
262650302	2
257137215	2
223971686	2
515628334	2
525632607	2
41233038	2
92598545	2
216695058	2
51922431	2
15789483	2
153254202	2
16425419	2
131447579	2
27955210	2
17187345	2
261425083	2
28363624	2
19526770	2
9805722	2
48349526	2
260151524	2
14560487	2
325259500	2
394323249	2
462595538	2
39818132	2
14915997	2
267754712	2
49893262	2
122654259	2
26410252	2
260514034	2
24515298	2
324228865	2
477994332	2
284703756	2
345574591	2
12739202	2
18491570	2
16528097	2
279176935	2
62872548	2
17090700	2
211221146	2
7590112	2
23912650	2
129327546	2
40912473	2
487682953	2
245868501	2
127620822	2
353023481	2
244181026	2
483292183	2
23233038	2
86008734	2
58865101	2
37492862	2
41915850	2
17323308	2
18254582	2
18317818	2
120269996	2
46461950	2
196577393	2
55166835	2
166773	2
364233223	2
26802244	2
20389953	2
18716935	2
475002201	2
26535140	2
20626324	2
229974314	2
207300125	2
183292208	2
10950112	2
37545858	2
11040582	2
178865337	2
19679854	2
385601579	2
15113650	2
162903305	2
10935232	2
103905161	2
457994958	2
14600495	2
19622234	2
154979522	2
21306697	2
46100295	2
18064776	2
199563106	2
90723592	2
48192209	2
15710631	2
93780323	2
170728050	2
205152128	2
31179411	2
40597139	2
22219322	2
125497223	2
11103612	2
17292639	2
20502577	2
16405254	2
221497269	2
17025312	2
54060612	2
25123920	2
95211311	2
236916142	2
117098165	2
33590667	2
5689202	2
14258574	2
147392756	2
71892050	2
32263227	2
62884010	2
58264056	2
279253940	2
184182609	2
209245426	2
20397481	2
30238204	2
173634745	2
393806009	2
123114667	2
16002085	2
17338684	2
47318291	2
18803769	2
170177321	2
171478973	2
41282842	2
107745212	2
384419380	2
9739662	2
15699819	2
167695723	2
15935028	2
55703572	2
19028248	2
35022147	2
408938368	2
15808250	2
261752463	2
109631100	2
26282705	2
20395802	2
550723227	2
105967827	2
57983442	2
66759749	2
236508682	2
28712222	2
148442881	2
73096328	2
112339984	2
114259310	2
24488036	2
176920355	2
36020162	2
15699942	2
21865358	2
28478345	2
128361295	2
258038956	2
510643128	2
16119291	2
19784264	2
18097821	2
396025367	2
119315975	2
73405987	2
392522494	2
257565067	2
520965276	2
14390566	2
43920744	2
27029537	2
348653976	2
12896172	2
161184448	2
14579415	2
499236190	2
28651686	2
31399634	2
16697527	2
35900319	2
165659658	2
36682899	2
25086168	2
148203275	2
12086482	2
369044765	2
130243580	2
16652976	2
90981247	2
59295966	2
338586332	2
163736419	2
29849245	2
357031867	2
21203905	2
150853854	2
24297802	2
113572649	2
94283983	2
534552183	2
254810804	2
91934486	2
180215296	2
55238049	2
466794680	2
208471680	2
83898555	2
173674542	2
40931480	2
24271246	2
29707271	2
265915382	2
7193212	2
325016745	2
326085141	2
199399166	2
172516326	2
46798637	2
190886279	2
214182487	2
50932423	2
67330282	2
574930749	2
397660555	2
12722872	2
191521171	2
35221919	2
87770390	2
47524411	2
387407694	2
408901931	2
81593265	2
11698732	2
21359940	2
49045467	2
20247181	2
266173726	2
268291172	2
51239076	2
477843779	2
78075389	2
27445215	2
248029003	2
253343991	2
220097994	2
341305767	2
130566976	2
18095851	2
53859018	2
368504570	2
73946736	2
355399809	2
470466376	2
214883254	2
521829371	2
169211643	2
259061858	2
305518008	2
259791070	2
15554163	2
198360865	2
18728558	2
379118674	2
31321656	2
21332618	2
130703932	2
23371907	2
15147265	2
127939761	2
22003212	2
118451475	2
361986036	2
130337047	2
125935763	2
45196441	2
387700907	2
35749568	2
235738356	2
28394335	2
164734539	2
19397245	2
200378359	2
256305964	2
890101	2
174369590	2
322038356	2
133947858	2
60018602	2
583573329	2
44552888	2
261583403	2
214243047	2
246395281	2
48473317	2
17903980	2
261858885	2
20678349	2
16474885	2
325210048	2
199553243	2
185289508	2
48392264	2
6071172	2
428574577	2
14622480	2
17621325	2
179611734	2
309048411	2
18598192	2
271036904	2
820372	2
14361702	2
15361931	2
22076678	2
15122066	2
118565530	2
84141665	2
95552263	2
249127693	2
116458794	2
60895189	2
21817599	2
410713842	2
16101784	2
98989605	2
30674766	2
6795012	2
179148177	2
16526295	2
284065462	2
45582595	2
17013390	2
159560324	2
20252085	2
4380971	2
48733616	2
212707756	2
14143341	2
257324055	2
266628933	2
22181755	2
34920468	2
54921926	2
322691272	2
21710428	2
91852917	2
66970230	2
21982121	2
91226756	2
228256568	2
285264909	2
132563734	2
223719734	2
51897011	2
18765824	2
88380501	2
120657704	2
284634631	2
16342263	2
11809922	2
114332930	2
19769468	2
16226005	2
21368589	2
22044443	2
83023740	2
28480805	2
21053097	2
17094167	2
148348430	2
205459360	2
228637945	2
235286961	2
222320264	2
143247156	2
19246885	2
33518999	2
277196369	2
401989810	2
410305505	2
522779403	2
317549563	2
252332376	2
23205881	2
222550262	2
467659645	2
146097636	2
222826858	2
259880249	2
15973881	2
18623794	2
19576571	2
14703563	2
16798764	2
18555244	2
325691585	2
289044273	2
261918703	2
18746492	2
50848248	2
385659639	2
556878680	2
180032621	2
207116000	2
434632283	2
74876770	2
16865590	2
343515164	2
23932241	2
183725927	2
49837039	2
245271723	2
491419682	2
75398827	2
529973619	2
47665691	2
9459282	2
42566987	2
464118739	2
14276094	2
389178624	2
41758974	2
562664830	2
97171189	2
138205225	2
118272507	2
16298388	2
16439804	2
424512099	2
128315927	2
47127416	2
404542591	2
40172364	2
66284423	2
19610077	2
14847101	2
137754906	2
18241051	2
19448745	2
25292876	2
87992708	2
341067008	2
16827173	2
285565876	2
17943109	2
67012920	2
356344954	2
19909625	2
23456224	2
299276070	2
26028938	2
395573608	2
20406657	2
474204160	2
527057836	2
605679566	2
220580561	2
31004086	2
28879053	2
14900567	2
18860694	2
551421187	2
18069651	2
120282116	2
44219427	2
372582171	2
535012356	2
485795884	2
19544116	2
501293783	2
240293397	2
77822619	2
299876795	2
469680180	2
64226279	2
21518317	2
345146570	2
27768522	2
43155917	2
184985529	2
15226818	2
592911868	2
469584230	2
342111941	2
74236561	2
15360995	2
44832407	2
17056561	2
152019427	2
318417696	2
145443520	2
16051808	2
21706921	2
22239813	2
18166778	2
21518672	2
103436687	2
503895788	2
38863408	2
33321591	2
90629934	2
19286001	2
253434700	2
18760460	2
234833739	2
11800052	2
547454688	2
94426975	2
47784107	2
74482441	2
303004665	2
168007575	2
16159092	2
61518234	2
178032984	2
31548762	2
35763323	2
32912432	2
30182293	2
14604158	2
15486108	2
278618766	2
171937480	2
22440862	2
12671692	2
394826213	2
16707617	2
103603438	2
16897048	2
366115151	2
17929529	2
17413046	2
18188773	2
134851396	2
563336789	2
49224337	2
25078267	2
232769280	2
15214135	2
252679942	2
70340535	2
25953715	2
55621364	2
23214102	2
15863053	2
27381456	2
86674165	2
557050531	2
9407692	2
19003874	2
14494407	2
142789137	2
209273731	2
134988013	2
23761008	2
154401962	2
130272950	2
44947688	2
361536612	2
458825200	2
15912616	2
19196895	2
77036209	2
253200966	2
240569648	2
232642204	2
21342874	2
15885120	2
141044145	2
260542353	2
25532218	2
61724680	2
46004597	2
253860982	2
172328293	2
9299042	2
18617939	2
83967276	2
508130003	2
16074622	2
276605382	2
5404752	2
188888535	2
94436427	2
71925668	2
58858934	2
573320952	2
34703163	2
31005147	2
31611698	2
138602064	2
34006491	2
277064612	2
81726731	2
66515220	2
203133172	2
121588294	2
318663376	2
155956261	2
91386983	2
161065390	2
21946258	2
36407977	2
116746970	2
227734838	2
23443298	2
537413648	2
98137582	2
23408258	2
244983035	2
26132108	2
118623539	2
329917356	2
98826593	2
300230469	2
18069108	2
216359935	2
588222547	2
85923148	2
103224314	2
386630516	2
10464092	2
249090914	2
19928034	2
346082172	2
150680913	2
16833165	2
334375683	2
481991629	2
14251926	2
20210947	2
31362199	2
88410832	2
55158342	2
234869647	2
56976753	2
69907412	2
24217772	2
113893405	2
32149918	2
46805241	2
356356682	2
50265729	2
75914082	2
302529597	2
44066494	2
43567906	2
367042027	2
225189494	2
170945887	2
25374152	2
22193590	2
151333526	2
8508	2
84522587	2
41207820	2
17425892	2
414146990	2
483881586	2
25930561	2
93346646	2
19282127	2
463583976	2
278526166	2
380037756	2
258749212	2
183503623	2
15130479	2
166290448	2
185494647	2
16413914	2
100888895	2
130377218	2
16194803	2
271862435	2
349819517	2
102359049	2
227682918	2
29303073	2
382288756	2
410164420	2
549237649	2
279149274	2
99992946	2
15502559	2
76692764	2
158773441	2
21462453	2
525862144	2
8473272	2
148141244	2
5622622	2
166624120	2
11134252	2
18753298	2
16343127	2
17379989	2
83642072	2
16753058	2
45887246	2
501157802	2
174090522	2
264851345	2
480559178	2
104917527	2
245601473	2
17120546	2
15439190	2
30030890	2
259868850	2
45262188	2
21301933	2
330373787	2
42254412	2
250192936	2
183371709	2
95420801	2
15306134	2
351750096	2
17885419	2
271985168	2
23783097	2
19686985	2
15224565	2
15483009	2
35081819	2
317416097	2
87037001	2
17930687	2
331248916	2
236262465	2
38829829	2
40160885	2
21485245	2
36933797	2
370088425	2
14233605	2
48121429	2
534618218	2
17339199	2
338095391	2
287870773	2
14860052	2
22280334	2
17904365	2
52876204	2
73481510	2
31175661	2
314731056	2
31456731	2
18205761	2
49493233	2
473100486	2
534638680	2
103686352	2
47723433	2
357804208	2
460649862	2
122719755	2
16666069	2
17241517	2
313320367	2
230522238	2
56190234	2
69022358	2
62044035	2
20794452	2
370050658	2
63238097	2
33503865	2
124020239	2
86243608	2
147586729	2
197698047	2
30515073	2
372999567	2
21683084	2
100307820	2
14540546	2
36868666	2
15334097	2
19202541	2
31966105	2
22036237	2
30149118	2
52376199	2
343139132	2
174887106	2
113462607	2
187558591	2
265686244	2
112889352	2
76725933	2
25718238	2
26434843	2
14394598	2
19905414	2
18251669	2
60767749	2
135219857	2
44750270	2
22702927	2
37676579	2
50688020	2
35644361	2
20297525	2
339343869	2
16247438	2
62498626	2
369757747	2
75643577	2
98308881	2
49707896	2
316129232	2
26070983	2
146042557	2
34981853	2
81859001	2
24763380	2
31853596	2
31286885	2
96648395	2
319134058	2
301073477	2
185237798	2
94957353	2
14547915	2
26215019	2
75825554	2
328563503	2
224492451	2
15654137	2
62365702	2
13396002	2
10165452	2
377751142	2
272806698	2
300576752	2
292449540	2
36813575	2
18085986	2
61110731	2
15161023	2
23336707	2
16335559	2
21959317	2
443501100	2
596917043	2
68938395	2
64794354	2
281638370	2
37934969	2
132345466	2
67085044	2
15136150	2
330753707	2
510095450	2
96179218	2
21069964	2
33578917	2
16469505	2
176934206	2
14893186	2
26855947	2
360607703	2
175788115	2
32074994	2
34265518	2
604210652	2
22981318	2
14254183	2
4478211	2
14066925	2
83393157	2
36176688	2
40553358	2
20718260	2
538440832	2
45231539	2
348210742	2
383950421	2
174811472	2
556795894	2
48066265	2
281492152	2
109257354	2
77177267	2
159798382	2
263117735	2
193863541	2
519696805	2
358166081	2
21316291	2
161134788	2
468907827	2
36289368	2
17779069	2
581893821	2
138728572	2
21264779	2
16910981	2
156317461	2
188869825	2
405461351	2
465857333	2
20120417	2
420910905	2
29355628	2
67146495	2
44273445	2
252599989	2
532288103	2
123082287	2
16066751	2
311108856	2
108106654	2
330390266	2
118140030	2
15816582	2
34749659	2
14439894	2
105553627	2
185223709	2
288984013	2
20346457	2
156337356	2
21857551	2
99564201	2
235186173	2
114101961	2
320119114	2
576158500	2
556170359	2
530857958	2
124495656	2
24462545	2
16501317	2
98439812	2
16569706	2
295950955	2
309366055	2
167243012	2
186979045	2
43005009	2
54001742	2
44147978	2
323540075	2
355263619	2
18336803	2
35004203	2
157504373	2
236918758	2
558211363	2
463012010	2
41961091	2
403880211	2
17292234	2
21779502	2
601568177	2
43260376	2
14821736	2
37776618	2
83080748	2
49208091	2
16137738	2
551274456	2
21729825	2
509527392	2
577414753	2
131351383	2
537365615	2
287452623	2
253864281	2
236551396	2
16267319	2
541106309	2
69918236	2
230124814	2
229160091	2
28428769	2
270179883	2
180041815	2
28444109	2
433141757	2
28367886	2
66246964	2
83268182	2
76938240	2
385229825	2
26376733	2
14947361	2
442401484	2
33667834	2
205717381	2
158847255	2
134499910	2
185070899	2
220204221	2
28513013	2
201026900	2
24789032	2
363802378	2
405899220	2
180007364	2
19415019	2
225963552	2
183241161	2
32271205	2
258830301	2
266819914	2
240087726	2
370222416	2
293628536	2
79785520	2
72099871	2
89226094	2
22332147	2
29500376	2
191540463	2
40735741	2
50490946	2
313711412	2
141264887	2
182014901	2
432424025	2
185673657	2
19365058	2
137372220	2
40908260	2
33259337	2
195054151	2
24953624	2
273621045	2
70331549	2
16133385	2
96677150	2
348132272	2
19040867	2
206026202	2
30737505	2
278574020	2
17764228	2
405327706	2
409671496	2
339852137	2
184362588	2
35420764	2
253340432	2
494180574	2
312346255	2
19067707	2
17408254	2
17330784	2
111078064	2
24258374	2
155195621	2
38813003	2
47960407	2
131716536	2
383094781	2
34326024	2
141398851	2
77665783	2
20015188	2
142437816	2
335094572	2
559824877	2
43257108	2
63251759	2
174703681	2
117291263	2
193699640	2
532753054	2
108816859	2
329461299	2
28118518	2
373390467	2
153359655	2
541943278	2
431161483	2
140974431	2
336741510	2
137468145	2
239014956	2
15883807	2
581099352	2
399758658	2
33499219	2
250671260	2
263979929	2
531823296	2
455926511	2
25099620	2
23814687	2
443246327	2
65642628	2
333267733	2
456392689	2
381709866	2
120513333	2
178025390	2
17049149	2
482221931	2
355060262	2
281796440	2
74549679	2
332973477	2
114851156	2
570098205	2
22914748	2
18143526	2
250498890	2
131035262	2
466200317	2
109467163	2
26466214	2
236603274	2
319768098	2
97721879	2
18945471	2
2120351	2
560443007	2
20255925	2
46301851	2
45654172	2
83142368	2
155167550	2
567211574	2
181396700	2
58354465	2
415663123	2
403396669	2
551913611	2
18677891	2
245391210	2
193380685	2
30637840	2
595481884	2
272295687	2
131605132	2
34364212	2
36196824	2
31338153	2
153261000	2
38150610	2
113569014	2
31198647	2
85027765	2
20796969	2
538325306	2
50002392	2
169992628	2
356873383	2
351801028	2
564546919	2
38014961	2
121537720	2
14607035	2
281478676	2
18319665	2
7770342	2
436356867	2
116922299	2
363976652	2
92446994	2
80956768	2
78369108	2
452385637	2
23543577	2
25630172	2
24463788	2
58889572	2
52763281	2
21657330	2
309427946	2
211535576	2
34761747	2
26303188	2
23228826	2
50046202	2
22590783	2
312374378	2
813768	2
324563324	2
124536645	2
36426585	2
14134180	2
24668999	2
226743355	2
267029467	2
32706804	2
315538259	2
263038860	2
74186217	2
70183689	2
46263050	2
119169500	2
21108448	2
269898872	2
17750784	2
37920978	2
87730555	2
486039125	2
86826943	2
16156419	2
319217401	2
120501902	2
59147095	2
50021619	2
83979815	2
16607919	2
271552521	2
16742064	2
27664364	2
110244435	2
426694458	2
298685340	2
14882554	2
342720228	2
40973739	2
42304993	2
17800027	2
397630220	2
26324609	2
520024817	2
18693720	2
20719803	2
221508042	2
16021608	2
63506775	2
384545017	2
16567574	2
91932922	2
242379601	2
19757068	2
184876259	2
193632778	2
262370030	2
567139550	2
257511932	2
33538410	2
20294070	2
47454854	2
16007270	2
597191704	2
274151750	2
32147029	2
47389895	2
67523815	2
19539731	2
362821466	2
25322711	2
17448019	2
235218047	2
28329671	2
45779997	2
42742144	2
113352557	2
40174439	2
21308092	2
118056262	2
247509401	2
22243973	2
572724161	2
297064917	2
20731166	2
63954823	2
320644946	2
468114125	2
34367366	2
15795580	2
243476378	2
235848198	2
14199707	2
25857606	2
24242901	2
15186879	2
103988846	2
17291393	2
72654929	2
17828851	2
16618847	2
18817410	2
253221414	2
13337322	2
164532892	2
588724618	2
153451328	2
20781527	2
22085266	2
21675376	2
101248040	2
34975323	2
97727188	2
15501541	2
279803832	2
35730238	2
248396867	2
172465335	2
565188105	2
15135065	2
356506679	2
49996202	2
20538410	2
76101908	2
60517704	2
17965110	2
245345763	2
141311466	2
10113532	2
57944414	2
38109656	2
41857305	2
606018711	2
338178997	2
175545447	2
43476440	2
18267466	2
114554579	2
94866972	2
219010139	2
23209989	2
355881289	2
19932229	2
197157292	2
21438041	2
84951937	2
446229958	2
101010248	2
161795240	2
58489024	2
17300204	2
16566153	2
359280586	2
231546220	2
271754228	2
61084313	2
53836733	2
248837857	2
345758408	2
56092231	2
116083542	2
109402220	2
539672655	2
28985171	2
273578046	2
449227783	2
182353814	2
332728582	2
20592312	2
14233051	2
18686168	2
17436087	2
24378128	2
250701191	2
17559963	2
126391623	2
264861898	2
77688934	2
386016690	2
41877821	2
19699362	2
363408856	2
365243607	2
133116619	2
7097432	2
237674151	2
163897306	2
157779047	2
437168374	2
373111430	2
51042556	2
21765882	2
81666577	2
31611970	2
582785926	2
569116800	2
85404474	2
39984268	2
233344795	2
21966408	2
22735859	2
462196821	2
15455089	2
88719968	2
18009620	2
28901046	2
57608397	2
61566447	2
59050302	2
104394683	2
14544187	2
44483318	2
15453995	2
21636667	2
243545029	2
597081729	2
350285205	2
14310601	2
227798410	2
133418686	2
53554595	2
347502245	2
274669239	2
498308303	2
325717986	2
20832710	2
239674697	2
33941052	2
35304442	2
438525406	2
588813549	2
244194079	2
287225290	2
211420609	2
19114646	2
72129678	2
16542379	2
384538886	2
16814727	2
45280713	2
422937990	2
15987296	2
527907295	2
402065126	2
40030622	2
456429491	2
366460632	2
11442052	2
356966181	2
249060737	2
411508338	2
15367570	2
24384717	2
22463935	2
41272646	2
234812598	2
251913817	2
76984842	2
491719838	2
8542882	2
340980161	2
48115928	2
100565578	2
233761277	2
56779441	2
211901075	2
221614578	2
17120599	2
15927803	2
525944819	2
37007274	2
48902521	2
283657826	2
173612942	2
270608421	2
95987045	2
36658072	2
206406593	2
30024290	2
282323224	2
351860222	2
18168545	2
36117128	2
15700513	2
22839002	2
215129844	2
227474177	2
353230276	2
304383943	2
237781383	2
305150340	2
47402168	2
386058768	2
280459769	2
253400131	2
5607702	2
456845561	2
16030518	2
138581916	2
239871673	2
90541106	2
15433092	2
24301669	2
219819599	2
16565016	2
73120658	2
275260995	2
22857364	2
304198285	2
73786595	2
564745191	2
72122447	2
359184636	2
217281194	2
429655904	2
29084047	2
29043380	2
67500235	2
476411819	2
22183090	2
34676289	2
15471922	2
48065273	2
477817784	2
262460855	2
563682809	2
20727590	2
42182375	2
295285440	2
164336721	2
376483345	2
327400529	2
18204604	2
172020090	2
426428617	2
32714966	2
29019463	2
243830693	2
25333335	2
217670423	2
15947524	2
84062050	2
43057877	2
19893559	2
356973774	2
225184165	2
306293630	2
322178383	2
56495963	2
53487798	2
261846199	2
29639874	2
319769242	2
19107878	2
22106891	2
385653767	2
14956202	2
29865139	2
139463141	2
281655805	2
156275683	2
14678501	2
50040804	2
42316369	2
62977353	2
22745722	2
26517833	2
16350292	2
17159150	2
249308339	2
48189866	2
411837631	2
436185494	2
24117332	2
368190284	2
5728902	2
333321905	2
92230044	2
177831101	2
184598056	2
142738464	2
52740397	2
116276703	2
257170128	2
372118145	2
444238328	2
394272456	2
19343323	2
15356079	2
13926812	2
193721042	2
32654165	2
111040198	2
50775467	2
29861835	2
563866801	2
18187836	2
24518790	2
91890568	2
38711521	2
308772130	2
18723114	2
368114716	2
256210746	2
58522432	2
15274064	2
72707271	2
260028716	2
27731082	2
17602069	2
194705638	2
126009164	2
565472635	2
198517622	2
55338463	2
175500453	2
93575832	2
47534248	2
14237238	2
354460401	2
494142304	2
243664880	2
49817164	2
18327568	2
530862568	2
26304514	2
398982379	2
11985732	2
67738195	2
115724271	2
208303514	2
14246001	2
479980404	2
40075631	2
18495916	2
25438885	2
383523180	2
298329474	2
61518664	2
28062048	2
145398280	2
57086029	2
21948156	2
15160884	2
19279158	2
86850227	2
15971841	2
443046689	2
15386594	2
17971455	2
129919761	2
15908615	2
24889189	2
35340767	2
18735276	2
415263053	2
16293133	2
60778561	2
53096959	2
21619958	2
23838632	2
18200667	2
16148357	2
460031641	2
15435147	2
428509972	2
48056284	2
32270938	2
15803375	2
64848211	2
126189319	2
7296632	2
18956212	2
31535666	2
21839133	2
18586983	2
23687022	2
35549780	2
289154416	2
495135092	2
26966268	2
15535991	2
50731517	2
408636835	2
45406339	2
15966564	2
18651005	2
33256849	2
12927302	2
176399599	2
110559212	2
49129326	2
387311789	2
565639247	2
116819020	2
72619094	2
17007981	2
16322635	2
274280282	2
169180652	2
216834759	2
179281961	2
10826912	2
344420746	2
354399766	2
64282237	2
253257813	2
433910958	2
42812227	2
348216509	2
584652493	2
15554922	2
38920113	2
24143942	2
142769670	2
122165841	2
13455	2
474276390	2
27980080	2
372657119	2
25368960	2
73554129	2
569914642	2
7913302	2
21277898	2
40711530	2
18786047	2
39253147	2
45484866	2
18129113	2
452267444	2
575344793	2
490929784	2
22673951	2
132638132	2
216062974	2
238485773	2
55980910	2
16209626	2
48476001	2
18043103	2
186664143	2
59670113	2
18200857	2
33741876	2
12579192	2
237380600	2
16196492	2
109149466	2
21167235	2
296866209	2
17163382	2
109051409	2
15208698	2
17489093	2
18777381	2
33610234	2
27017582	2
221162525	2
22037129	2
17816173	2
7269972	2
36958661	2
20734848	2
18359352	2
85337110	2
15447566	2
24829616	2
45398966	2
24219344	2
17723910	2
15218486	2
33655512	2
212332852	2
15803202	2
502592875	2
18915145	2
18056236	2
23983223	2
13445442	2
20077038	2
23799987	2
19076104	2
347387262	2
88993163	2
39510422	2
14571548	2
183202351	2
15694249	2
118519232	2
33683331	2
10925662	2
41179517	2
16637204	2
15738163	2
58469205	2
216722398	2
21929316	2
16632290	2
103074779	2
21361003	2
179264956	2
112467598	2
41207697	2
16343608	2
54594181	2
19861848	2
15731751	2
16440518	2
21762495	2
14836282	2
16175438	2
20031200	2
19444530	2
21398055	2
55484467	2
389159962	2
259827365	2
19661006	2
37291428	2
103464524	2
170334148	2
17758681	2
128052477	2
383393464	2
36183582	2
95080943	2
49725768	2
296600705	2
35014834	2
18943752	2
230572474	2
15019052	2
25799565	2
49860596	2
21181948	2
19616327	2
46783037	2
18172905	2
18725442	2
40159568	2
252819642	2
307167203	2
22837186	2
18205674	2
15288955	2
15124985	2
16335968	2
218936411	2
17580757	2
101005348	2
72574495	2
371064566	2
284893464	2
254314820	2
20362705	2
15675138	2
76785912	2
4369541	2
3955481	2
261058480	2
23578274	2
326210627	2
147615130	2
17962729	2
36094217	2
17065503	2
30288532	2
30043495	2
14677478	2
17837421	2
14262212	2
405462622	2
22052791	2
17813187	2
231943018	2
100308355	2
16495831	2
21759820	2
18227742	2
41189074	2
17714083	2
556346002	2
46557945	2
50679073	2
85634177	2
487906127	2
342819347	2
182936507	2
26171582	2
498937809	2
72948781	2
35345306	2
14774189	2
46776126	2
216942350	2
14314984	2
148362928	2
55061655	2
88596966	2
39278442	2
15207668	2
72627257	2
22545146	2
26586217	2
25769228	2
26370934	2
20937306	2
82759672	2
269565183	2
263509946	2
71255345	2
14975033	2
141397012	2
533888878	2
125121198	2
23548058	2
18189192	2
49179136	2
29395628	2
489036648	2
142402653	2
345714138	2
46898789	2
135627061	2
97818281	2
97137762	2
191543903	2
215779387	2
198038238	2
34087002	2
24917041	2
77796597	2
42716841	2
307056425	2
601459716	2
119111323	2
521487635	2
24211758	2
21175140	2
26017240	2
416195802	2
24632495	2
141323999	2
124571603	2
179591914	2
810164	2
49897115	2
193407588	2
451469148	2
18748392	2
94937679	2
36441594	2
425396999	2
221237355	2
36140537	2
189645631	2
5250431	2
133597922	2
30545354	2
26403506	2
32887498	2
424199206	2
333185742	2
222990770	2
17147223	2
237965164	2
17458136	2
338228112	2
136776001	2
181022580	2
31170987	2
161897948	2
16257926	2
346375723	2
34106718	2
317063651	2
177512352	2
85956033	2
16529780	2
593849334	2
22196150	2
35627887	2
99396873	2
16076965	2
47459925	2
526612585	2
43486205	2
75031524	2
81856021	2
318066092	2
425445510	2
27178758	2
71130556	2
295764282	2
60358870	2
379958825	2
68354297	2
24541409	2
12724052	2
399028441	2
38016554	2
21536167	2
41304307	2
248515137	2
17655090	2
346700665	2
76612198	2
129620819	2
499477626	2
147238440	2
301359732	2
65239190	2
49232572	2
89934332	2
346231800	2
31020873	2
38172147	2
279542167	2
49819727	2
18047844	2
106427364	2
45908749	2
50757336	2
66630236	2
46854200	2
46542602	2
26795390	2
363598633	2
418126471	2
20661905	2
372829111	2
328911577	2
17301179	2
29550533	2
5682902	2
347982695	2
117438320	2
52539904	2
37457926	2
316554994	2
69164960	2
475671611	2
184845311	2
16381938	2
20182766	2
107927102	2
74449682	2
181362778	2
21082880	2
28674534	2
131144091	2
523554588	2
38283513	2
26767383	2
48144950	2
281391606	2
18617548	2
57792509	2
63171926	2
24910752	2
390244839	2
252920434	2
15979396	2
297233228	2
9065232	2
225988631	2
144189766	2
177235930	2
16462807	2
116911839	2
75196373	2
158805387	2
247334603	2
173163450	2
15212685	2
74845732	2
159481578	2
26919708	2
20984728	2
403104259	2
234630529	2
176990238	2
481581102	2
24764508	2
109375308	2
43497473	2
112541584	2
26946495	2
94197072	2
128670711	2
18981785	2
126685021	2
460766543	2
82447359	2
163209579	2
232678909	2
65998225	2
99138746	2
77245044	2
21040780	2
432061234	2
155954102	2
76143346	2
564237601	2
443265529	2
531437897	2
21566994	2
243731054	2
36471778	2
30050899	2
234837632	2
16312904	2
235674055	2
19129854	2
16621300	2
31321503	2
40180873	2
236050235	2
261701545	2
47543796	2
15101860	2
91935208	2
20913294	2
66695025	2
349697235	2
60492201	2
71570047	2
546176922	2
15689319	2
19654956	2
106213610	2
294965312	2
71560259	2
268026981	2
67675166	2
56537058	2
18772999	2
43315437	2
35013862	2
21821061	2
39816586	2
601249064	2
258479092	2
46161997	2
65499704	2
18443777	2
34526085	2
164413616	2
19878697	2
36826667	2
286246876	2
387656353	2
563173781	2
363140780	2
55348094	2
87498687	2
317557601	2
43947092	2
50862451	2
136725708	2
161835349	2
62671126	2
568693899	2
313585853	2
338665228	2
236411457	2
14226137	2
16423388	2
48566603	2
285856639	2
259391894	2
201790336	2
56475513	2
236937830	2
520493496	2
261198439	2
129018405	2
16019907	2
155796527	2
67501566	2
368988148	2
84183248	2
24770093	2
170879601	2
26546136	2
341044948	2
227064026	2
112888734	2
465014869	2
18342085	2
409298153	2
143375150	2
23450159	2
108146720	2
16206968	2
22674946	2
524849468	2
369917054	2
98150987	2
26928309	2
29901887	2
29529674	2
22498181	2
18176382	2
14348022	2
512354282	2
60113766	2
27006179	2
315576763	2
81178931	2
